Period,Phase,GameTime,SecondsSinceStart,Player,Group,XLoc,YLoc,EventName,ChatText,BlueNear,RedNear,YellowNear,GreenNear,PurpleNear,OrangeNear,CaptureType,CaptureResult,DestinationX,DestinationY,PotX,PotY,TransferType,TransferTarget,TransferAmount,OtherInfo
1,hunting,26,13.4628863,Green,1,3170.5,719,New Destination,,,,,,,,,,2519,650,
1,hunting,26,13.4628863,Blue,1,2259,540,New Destination,,,,,,,,,,1648,535,
1,hunting,26,13.4628863,Red,1,2024,520,New Destination,,,,,,,,,,1502,375,
1,hunting,26,13.8060885,Orange,2,3946,669.5,New Destination,,,,,,,,,,3229,776,
1,hunting,26,13.884089,Blue,1,2259,540,New Destination,,,,,,,,,,1522,564,
1,hunting,26,13.9776896,Green,1,3170.5,719,New Destination,,,,,,,,,,2428,542,
1,hunting,26,14.0244899,Red,1,2024,520,New Destination,,,,,,,,,,1855,505,
1,hunting,25,14.2428913,Blue,1,2259,540,New Destination,,,,,,,,,,1453,542,
1,hunting,25,14.3052917,Orange,2,3739.5,776,New Destination,,,,,,,,,,3122,780,
1,hunting,25,14.4456926,Blue,1,2056,560.5,New Destination,,,,,,,,,,1413,515,
1,hunting,25,14.5860935,Blue,1,2056,560.5,New Destination,,,,,,,,,,1414,465,
1,hunting,25,14.7576946,Blue,1,2056,560.5,New Destination,,,,,,,,,,1376,427,
1,hunting,25,14.820095,Green,1,2953.5,566,New Destination,,,,,,,,,,2262,432,
1,hunting,25,14.820095,Orange,2,3739.5,776,New Destination,,,,,,,,,,3005,749,
1,hunting,25,14.9604959,Blue,1,2056,560.5,New Destination,,,,,,,,,,1338,388,
1,hunting,25,15.2412977,Purple,2,3662,576,New Destination,,,,,,,,,,3064,584,
1,hunting,24,15.288098,Red,1,1855,424,Capture,,,,,,,,Large,Success,
1,hunting,24,15.3036981,Green,1,2953.5,566,New Destination,,,,,,,,,,2174,333,
1,hunting,24,15.3036981,Orange,2,3526,749,New Destination,,,,,,,,,,2907,757,
1,hunting,24,15.6157001,Red,1,1855,505,New Destination,,,,,,,,,,1657,468,
1,hunting,24,15.7717011,Orange,2,3526,749,New Destination,,,,,,,,,,2808,790,
1,hunting,24,15.8497016,Green,1,2768,444,New Destination,,,,,,,,,,2064,277,
1,hunting,24,16.0993032,Red,1,1855,505,New Destination,,,,,,,,,,1451,337,
1,hunting,23,16.2709043,Orange,2,3526,749,New Destination,,,,,,,,,,2722,693,
1,hunting,23,16.3021045,Red,1,1855,505,New Destination,,,,,,,,,,1388,241,
1,hunting,23,16.536106,Green,1,2575.5,277,New Destination,,,,,,,,,,1979,357,
1,hunting,23,16.6765069,Red,1,1701,422.5,New Destination,,,,,,,,,,1223,631,
1,hunting,23,16.8325079,Green,1,2575.5,277,New Destination,,,,,,,,,,1875,474,
1,hunting,23,16.9885089,Orange,2,3309,786.5,New Destination,,,,,,,,,,2594,731,
1,hunting,23,17.0665094,Red,1,1701,422.5,New Destination,,,,,,,,,,1143,712,
1,hunting,22,17.2849108,Purple,2,3337,584,New Destination,,,,,,,,,,2634,592,
1,hunting,22,17.6905134,Orange,2,3074.5,731,New Destination,,,,,,,,,,2485,593,
1,hunting,22,18.0181155,Red,1,1456,520.5,New Destination,,,,,,,,,,943,830,
1,hunting,21,18.5017186,Red,1,1291.5,685,New Destination,,,,,,,,,,881,717,
1,hunting,21,18.6421195,Orange,2,2892.5,605,New Destination,,,,,,,,,,2303,576,
1,hunting,21,18.7981205,Blue,1,1338,388,Capture,,,,,,,,Large,Success,
1,hunting,20,19.5469253,Yellow,1,2141,533,Capture,,,,,,,,Large,Fail,
1,hunting,20,19.5469253,Orange,2,2679,576,New Destination,,,,,,,,,,2148,419,
1,hunting,20,19.7653267,Purple,2,2735,592,New Destination,,,,,,,,,,2110,532,
1,hunting,20,19.9837281,Blue,1,1338,388,New Destination,,,,,,,,,,1498,658,
1,hunting,20,20.0617286,Green,1,1980.5,474,New Destination,,,,,,,,,,2232,542,
1,hunting,20,20.124129,Blue,1,1338,388,New Destination,,,,,,,,,,1534,693,
1,hunting,19,20.6077321,Red,1,881,717,Capture,,,,,,,,Large,Fail,
1,hunting,19,20.6389323,Orange,2,2448,419,New Destination,,,,,,,,,,1995,482,
1,hunting,19,20.6389323,Purple,2,2504,532,New Destination,,,,,,,,,,1925,497,
1,hunting,19,20.9665344,Yellow,1,2141,533,New Destination,,,,,,,,,,1543,514,
1,hunting,18,21.84014,Blue,1,1534,678.5,Capture,,,,,,,,Large,Fail,
1,hunting,18,22.0741415,Green,1,2134,542,New Destination,,,,,,,,,,2184,591,
1,hunting,17,22.5733447,Green,1,2184,591,Capture,,,,,,,,Large,Fail,
1,hunting,17,22.5733447,Blue,1,1534,693,New Destination,,,,,,,,,,1292,553,
1,hunting,17,22.7137456,Blue,1,1534,693,New Destination,,,,,,,,,,1213,520,
1,hunting,17,23.1037481,Blue,1,1534,693,New Destination,,,,,,,,,,987,453,
1,hunting,17,23.1973487,Yellow,1,1847,514,New Destination,,,,,,,,,,1635,849,
1,hunting,17,23.2597491,Blue,1,1534,693,New Destination,,,,,,,,,,951,410,
1,hunting,16,23.6965519,Blue,1,1341.5,500.5,New Destination,,,,,,,,,,943,360,
1,hunting,16,23.6965519,Blue,1,1341.5,500.5,New Destination,,,,,,,,,,1044,392,
1,hunting,16,23.7277521,Orange,2,1995,482,Capture,,,,,,,,Large,Fail,
1,hunting,16,23.868153,Purple,2,1925,497,Capture,,,,,,,,Large,Success,
1,hunting,16,24.024154,Yellow,1,1635,563,New Destination,,,,,,,,,,1611,589,
1,hunting,16,24.0865544,Blue,1,1341.5,500.5,New Destination,,,,,,,,,,1050,409,
1,hunting,16,24.2893557,Blue,1,1341.5,500.5,New Destination,,,,,,,,,,1083,481,
1,hunting,15,24.648158,Yellow,1,1611,594.5,New Destination,,,,,,,,,,1597,533,
1,hunting,15,24.7417586,Blue,1,1124.5,451,New Destination,,,,,,,,,,1098,438,
1,hunting,15,24.8197591,Blue,1,1124.5,451,Capture,,,,,,,,Large,Fail,
1,hunting,15,24.8977596,Red,1,881,717,Capture,,,,,,,,Large,Fail,
1,hunting,15,24.9289598,Purple,2,1925,497,New Destination,,,,,,,,,,2109,763,
1,hunting,15,25.1317611,Red,1,881,717,New Destination,,,,,,,,,,472,552,
1,hunting,14,25.4905634,Orange,2,1995,482,New Destination,,,,,,,,,,1444,451,
1,hunting,14,25.4905634,Blue,1,1098,438,New Destination,,,,,,,,,,880,292,
1,hunting,14,25.6777646,Yellow,1,1597,533,Capture,,,,,,,,Large,Fail,
1,hunting,14,25.7089648,Blue,1,1098,438,New Destination,,,,,,,,,,669,300,
1,hunting,14,25.9897666,Blue,1,1098,438,New Destination,,,,,,,,,,557,320,
1,hunting,14,26.0989673,Orange,2,1991.5,478.5,New Destination,,,,,,,,,,1318,541,
1,hunting,14,26.208168,Blue,1,1098,438,New Destination,,,,,,,,,,501,314,
1,hunting,14,26.3485689,Green,1,2184,591,Capture,,,,,,,,Large,Fail,
1,hunting,13,26.6449708,Blue,1,898.5,314,New Destination,,,,,,,,,,436,318,
1,hunting,13,26.8945724,Orange,2,1774.5,541,New Destination,,,,,,,,,,1140,414,
1,hunting,13,27.0817736,Yellow,1,1597,533,New Destination,,,,,,,,,,1347,731,
1,hunting,13,27.2533747,Blue,1,898.5,314,New Destination,,,,,,,,,,499,423,
1,hunting,13,27.3625754,Red,1,576.5,552,New Destination,,,,,,,,,,317,434,
1,hunting,12,27.4249758,Yellow,1,1597,533,New Destination,,,,,,,,,,1268,817,
1,hunting,12,27.6901775,Blue,1,678,367,New Destination,,,,,,,,,,386,508,
1,hunting,12,27.7369778,Red,1,430,510,New Destination,,,,,,,,,,337,276,
1,hunting,12,27.7993782,Purple,2,2109,763,New Destination,,,,,,,,,,2096,628,
1,hunting,12,27.8461785,Green,1,2184,591,New Destination,,,,,,,,,,1623,773,
1,hunting,12,27.8461785,Yellow,1,1516.5,613.5,New Destination,,,,,,,,,,1067,832,
1,hunting,12,27.9709793,Orange,2,1564.5,414,New Destination,,,,,,,,,,1725,232,
1,hunting,12,28.0645799,Red,1,430,510,New Destination,,,,,,,,,,405,205,
1,hunting,12,28.1737806,Yellow,1,1516.5,613.5,New Destination,,,,,,,,,,852,642,
1,hunting,12,28.392182,Green,1,2184,591,New Destination,,,,,,,,,,1494,850,
1,hunting,12,28.392182,Red,1,430,510,New Destination,,,,,,,,,,602,314,
1,hunting,11,28.8289848,Red,1,450.5,314,New Destination,,,,,,,,,,606,539,
1,hunting,11,28.8289848,Green,1,2033.5,741.5,New Destination,,,,,,,,,,1405,621,
1,hunting,11,28.860185,Blue,1,457.5,508,New Destination,,,,,,,,,,502,681,
1,hunting,11,28.9849858,Red,1,450.5,314,New Destination,,,,,,,,,,700,629,
1,hunting,11,29.0005859,Yellow,1,1282,673,New Destination,,,,,,,,,,673,722,
